cod_eve,fec_not,semana,año,cod_pre,cod_sub,cod_mun_,num_con,gru_1,gru_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,grupo_10,grupo_11,grupo_12,grupo_13,grupo_14,grupo_15,grupo_16,grupo_17,grupo_18,cas_sos,cas_pro,cas_conl,cas_conc,cas_conn,hombres,mujeres,vivos,muertos,pte_hos,pte_amb,cod_dpto_p,cod_mun_pr,bar_sector,sospe_even,cual_ot_ev,ajuste,fec_aju,version_a,nit_upgd,nom_upgd,ndep_notif,nmun_notif,ndep_proce,nmun_proce,version_b,unnamed:_52,unnamed:_53,suma_fed,suma_fed_<5,archivo_origen,carpeta_evento
998,2025-05-17,20,2025,7367100704,01,73671,1100276104,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,,,,5,,3,2,5,0,0,5,73,671,SIN INFORMACION,,,0,20/05/2025,,890701300,HOSPITAL SAN CARLOS ESE SALDAÑA TOLIMA,TOLIMA,SALDANA,TOLIMA,SALDANA,,5,0,1,0,BD-998.xlsx,raw
998,2025-05-24,21,2025,7386100730,01,73861,1100276918,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,6,,3,3,6,0,0,6,73,861,HOSPITAL SANTA BARBARA,,,0,24/05/2025,,8907010101,HOSPITAL SANTA BARBARA ESE,TOLIMA,VENADILLO,TOLIMA,VENADILLO,,6,1,0,1,BD-998.xlsx,raw
998,2025-05-24,21,2025,7300102875,07,73001,1100277001,0,0,0,0,0,3,0,1,0,1,1,0,1,0,0,0,1,0,,,,8,,5,3,8,0,0,8,73,001,IBAGUE,,,0,24/05/2025,,900219120,VIVA 1A IPS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,8,0,1,0,BD-998.xlsx,raw
998,2025-05-24,21,2025,7320001030,01,73200,1100277227,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,2,,2,0,2,0,0,2,73,200,BARRIO LA VIRGEN CALLE 4 1 37,,,0,25/05/2025,,8090020978,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA,TOLIMA,COELLO,TOLIMA,COELLO,,2,0,0,0,BD-998.xlsx,raw
998,2025-07-19,29,2025,7300100088,01,73001,1100310256,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,1,2,0,0,2,73,001,999999,,,0,21/07/2025,,14241541,FRANCISCO ADRIANO CESPEDES BOLIVAR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,0,0,0,BD-998.xlsx,raw
998,2025-07-19,29,2025,7362400815,01,73624,1100310639,0,1,1,0,1,0,2,0,2,1,1,0,0,2,1,0,1,0,,,,13,,4,9,13,0,0,13,73,624,HSV,,,0,21/07/2025,,8090057194,HOSPITAL SAN VICENTE,TOLIMA,ROVIRA,TOLIMA,ROVIRA,,13,1,4,1,BD-998.xlsx,raw
998,2025-07-19,29,2025,7334903361,02,73349,1100311724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,2,,2,0,2,0,0,2,73,349,9999999,,,0,21/07/2025,,9012051932,VIDA INTEGRA IPS SEDE 4,TOLIMA,HONDA,TOLIMA,HONDA,,2,0,1,0,BD-998.xlsx,raw
998,2025-07-19,29,2025,7300100532,01,73001,1100311935,0,0,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,,,,7,,4,3,7,0,0,7,73,001,MACARENA,,,0,21/07/2025,,809007943,CLINICA INTEGRAL PROVIDA SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,SIVIGILA - 2018 -18.7.0,7,0,0,0,BD-998.xlsx,raw
998,2025-07-26,30,2025,7305500802,01,73055,1100312737,0,1,1,3,1,0,0,1,1,0,0,0,0,0,2,0,0,0,,,,10,,4,6,10,0,0,10,73,055,BAVARO,,,0,26/07/2025,,8001256972,ESE HOSPITAL NELSON RESTREPO MARTINEZ,TOLIMA,ARMERO (GUAYABAL),TOLIMA,ARMERO (GUAYABAL),SIVIGILA - 2018 -18.8.0,10,1,2,1,BD-998.xlsx,raw
998,2025-02-15,7,2025,7300100966,04,73001,1100221399,0,6,2,5,3,1,3,2,8,2,3,2,2,7,3,3,5,4,,,,61,,20,41,61,0,8,53,73,001,LA SAMARIA,,,0,17/02/2025,,8002541326,MEDICADIZ SAS SEDE SAMARIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,61,6,22,6,BD-998.xlsx,raw
998,2025-02-21,8,2025,7300102875,02,73001,1100221705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,001,9999999,,,0,21/02/2025,,900219120,VIVA 1A IPS SEDE ESPECIALISTAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7368600301,01,73686,1100222209,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,,2,1,3,0,0,3,73,686,0,,,0,22/02/2025,,8907015435,HOSPITAL CARLOS TORRENTE LLANO EMPRESA SOCIAL DEL,TOLIMA,SANTA ISABEL,TOLIMA,SANTA ISABEL,,3,0,0,0,BD-998.xlsx,raw
998,2025-02-22,8,2025,7362201039,01,73622,1100222365,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,6,,3,3,6,0,0,6,73,622,HOSPITAL SANTA LUCIA,,,0,22/02/2025,,8907014358,HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,TOLIMA,RONCESVALLES,TOLIMA,RONCESVALLES,,6,2,0,2,BD-998.xlsx,raw
998,2025-02-22,8,2025,7326802386,02,73268,1100222683,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,6,,3,3,6,0,0,6,73,268,ESPINAL,,,0,23/02/2025,,9006617402,SANTA SOFIA IPS SAS,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,6,0,0,0,BD-998.xlsx,raw
998,2025-04-05,14,2025,7300101895,01,73001,1100247387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,1,,,1,73,001,JORDAN 1 ETP,,,0,05/04/2025,,14227461,PEDRO NEL SUAREZ ROBLEDO,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-04-05,14,2025,7300102875,07,73001,1100247604,0,0,0,0,0,1,1,2,1,0,0,0,1,2,1,0,1,0,,,,10,,4,6,10,0,0,10,73,001,NO APLICA,,,0,05/04/2025,,900219120,VIVA 1A IPS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,10,0,4,0,BD-998.xlsx,raw
998,2025-03-29,13,2025,7344901045,01,73449,1100244439,1,8,5,2,1,1,5,0,2,0,0,0,1,1,0,2,0,0,,,,29,,16,13,29,0,0,29,73,449,SIN INFORMACION,,,0,31/03/2025,,890702369,ESE HOSPITAL PASTEUR MELGAR TOLIMA,TOLIMA,MELGAR,TOLIMA,MELGAR,,29,9,3,9,BD-998.xlsx,raw
998,2025-03-29,13,2025,7300100054,01,73001,1100245878,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,1,2,,,2,73,001,9999999,,,0,31/03/2025,,93360932,DIEGO MAURICIO CARDOSO RODRIGUEZ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,1,0,1,BD-998.xlsx,raw
998,2025-03-29,13,2025,7300102424,03,73001,1100246406,0,8,3,2,2,2,2,0,1,2,3,0,3,2,3,3,3,3,,,,42,,16,26,42,0,2,40,73,001,PRADO ALTO,,,0,31/03/2025,,8001493846,CLINICA COLSANITAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,42,8,14,8,BD-998.xlsx,raw
998,2025-03-29,13,2025,7326800794,01,73268,1100246606,8,8,0,0,4,3,2,1,1,2,2,3,1,1,0,0,0,0,,,,36,,21,15,36,0,0,36,73,268,HOSPITAL SAN RAFAEL ,,,0,31/03/2025,,8907010330,HOSPITAL SAN RAFAEL - EMPRESA SOCIAL DEL ESTADO,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,36,16,1,16,BD-998.xlsx,raw
998,2025-05-17,20,2025,7367500855,05,73675,1100272723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,1,,1,0,1,0,,1,73,675,99999999999999999999999999,,,0,17/05/2025,,8090095505,IPS THE WALA INDIGENA SAN ANTONIO,TOLIMA,SAN ANTONIO,TOLIMA,SAN ANTONIO,,1,0,0,0,BD-998.xlsx,raw
998,2025-05-17,20,2025,7361601094,01,73616,1100272860,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,3,1,4,0,3,1,73,616,HOSPITAL MARIA INAMCULADA ,,,0,17/05/2025,,890700694,HOSPITAL MARIA INMACULADA ESE,TOLIMA,RIOBLANCO,TOLIMA,RIOBLANCO,,4,2,0,2,BD-998.xlsx,raw
998,2025-05-17,20,2025,7300102822,03,73001,1100273350,0,2,0,1,1,0,1,2,2,2,1,1,0,0,0,0,0,0,,,,13,,5,8,13,0,0,13,73,001,VARSOVIA,,,0,19/05/2025,,8000037651,VIRREY SOLIS IPS SA VARSOVIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,13,2,0,2,BD-998.xlsx,raw
998,2025-05-17,20,2025,7344901827,01,73449,1100273628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,,1,0,1,0,0,1,73,449,SIN INFORMACION,,,0,19/05/2025,,86001357303,CAFAM CENTRO DE ATENCION EN SALUD  MELGAR,TOLIMA,MELGAR,TOLIMA,MELGAR,,1,0,1,0,BD-998.xlsx,raw
998,2025-05-17,20,2025,7300100088,01,73001,1100274302,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,,1,2,3,0,0,3,73,001,999999,,,0,19/05/2025,,14241541,FRANCISCO ADRIANO CESPEDES BOLIVAR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,3,0,3,BD-998.xlsx,raw
998,2025-05-17,20,2025,7326802822,08,73268,1100275034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,268,SAN RAFAEL ,,,0,19/05/2025,,800003765,VIRREY SOLIS IPS SA SAN RAFAEL,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,1,1,0,1,BD-998.xlsx,raw
998,2025-06-28,26,2025,7321700924,01,73217,1100303333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,217,HOSPITAL SAN ROQUE,,,0,07/07/2025,,890704495,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO NIVEL,TOLIMA,COYAIMA,TOLIMA,COYAIMA,,1,0,0,0,BD-998.xlsx,raw
998,2025-07-05,27,2025,7316800905,01,73168,1100303781,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,,,,6,,3,3,6,0,0,6,73,168,SAN JUAN BAUTISTA,,,0,07/07/2025,,8907014594,HOSPITAL SAN JUAN BAUTISTA ESE,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,6,0,0,0,BD-998.xlsx,raw
998,2025-07-12,28,2025,7300101202,01,73001,1100304508,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,3,,2,1,3,0,0,3,73,001,,,,0,12/07/2025,,8090115415,UNIDAD MEDICA SANTA LUCIA LTDA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,0,1,0,BD-998.xlsx,raw
998,2025-07-12,28,2025,7306700818,02,73067,1100304787,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,,2,1,3,0,0,3,73,067,CORREGIMIENTO SANTIAGO PEREZ,,,0,12/07/2025,,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES ESE,TOLIMA,ATACO,TOLIMA,ATACO,,3,0,0,0,BD-998.xlsx,raw
998,2025-07-12,28,2025,7320001030,01,73200,1100304932,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,3,,0,3,3,0,0,3,73,200,BARRIO LA VIRGEN,,,0,13/07/2025,,8090020978,HOSPITAL NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA,TOLIMA,COELLO,TOLIMA,COELLO,,3,1,1,1,BD-998.xlsx,raw
998,2025-08-23,34,2025,7334900926,01,73349,1100330624,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,,,,6,,2,4,6,0,1,5,73,349,99999999999,,,0,25/08/2025,,8907006668,HOSPITAL SAN JUAN DE DIOS E S E NIVEL  II HONDA,TOLIMA,HONDA,TOLIMA,HONDA,,6,2,2,2,BD-998.xlsx,raw
998,2025-08-23,34,2025,7344900111,01,73449,1100331072,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,,,,6,,1,5,6,0,0,6,73,449,SIN INFORMACION,,,0,25/08/2025,,8300275783,TORRES Y JARAMILLO LTDA,TOLIMA,MELGAR,TOLIMA,MELGAR,,6,1,1,1,BD-998.xlsx,raw
998,2025-03-29,13,2025,7362400815,01,73624,1100244396,26,2,2,0,2,1,0,0,2,2,0,4,3,2,2,0,0,4,,,,52,,30,22,52,0,0,52,73,624,HSV,,,0,31/03/2025,,8090057194,HOSPITAL SAN VICENTE,TOLIMA,ROVIRA,TOLIMA,ROVIRA,,52,28,8,28,BD-998.xlsx,raw
998,2025-03-29,13,2025,7300100771,02,73001,1100245286,0,4,0,2,0,5,5,1,1,1,1,0,1,0,0,0,0,0,,,,21,,8,13,21,0,0,21,73,001,USIESE,,,0,31/03/2025,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,21,4,0,4,BD-998.xlsx,raw
998,2025-03-29,13,2025,7300102096,01,73001,1100246009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,2,,1,1,2,0,0,2,73,001,SIN INFORMACION,,,0,31/03/2025,,8300010077,UNIDAD MEDICA DE DIAGNOSTICO COLMEDICA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,0,0,0,BD-998.xlsx,raw
998,2025-03-29,13,2025,7312400743,01,73124,1100246469,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,2,,,,7,,1,6,7,0,0,7,73,124,999999999999,,,0,31/03/2025,,8907010781,HOSPITAL SANTA LUCIA,TOLIMA,CAJAMARCA,TOLIMA,CAJAMARCA,,7,0,3,0,BD-998.xlsx,raw
998,2025-05-17,20,2025,7350400703,01,73504,1100272785,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,6,,4,2,6,0,0,6,73,504,99999999999999,,,0,17/05/2025,,8907009671,HOSPITAL SAN JOSE ESE,TOLIMA,ORTEGA,TOLIMA,ORTEGA,,6,3,2,3,BD-998.xlsx,raw
998,2025-05-17,20,2025,7302600113,01,73026,1100272866,0,6,1,0,0,1,2,0,1,0,0,0,1,0,0,1,0,1,,,,14,,5,9,14,0,,14,73,026,ALVARADO,,,0,17/05/2025,,8090035411,HOSPITAL SAN ROQUE ESE ALVARADO TOLIMA,TOLIMA,ALVARADO,TOLIMA,ALVARADO,,14,6,2,6,BD-998.xlsx,raw
998,2025-05-17,20,2025,7356300391,01,73563,1100273402,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,,,,6,,3,3,6,0,0,6,73,563,,,,0,19/05/2025,,8907014903,HOSPITAL SAN VICENTE DE PAUL,TOLIMA,PRADO,TOLIMA,PRADO,,6,1,3,1,BD-998.xlsx,raw
998,2025-05-17,20,2025,7300100909,01,73001,1100273879,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,2,2,2,,,,11,,7,4,11,,0,11,73,001,,,,0,19/05/2025,,8001854499,AVIDANTI SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,11,0,6,0,BD-998.xlsx,raw
998,2025-05-17,20,2025,7300101381,01,73001,1100274299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,2,,1,1,2,0,0,2,73,001,6666666,,,0,19/05/2025,,8090127161,SERVICIO ASISTENCIAL MEDICO INTEGRAL DOMICILIARIO,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,0,0,0,BD-998.xlsx,raw
998,2025-05-17,20,2025,7328301040,01,73283,1100274893,0,2,3,0,0,0,0,2,0,0,0,2,0,1,1,0,1,0,,,,12,,5,7,12,0,0,12,73,283,HSVP,,,0,19/05/2025,,8907009014,HOSPITAL SAN VICENTE DE PAUL,TOLIMA,FRESNO,TOLIMA,FRESNO,SIVIGILA - 2018 -18.6.5$0$0.0,12,2,3,2,BD-998.xlsx,raw
998,2025-07-05,27,2025,7327501053,01,73275,1100303268,0,1,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,,,,7,,5,2,7,0,0,7,73,275,LA CEIBA ,,,0,07/07/2025,,8090031282,HOSPITAL NUESTRA SEÑORA DE FATIMA ESE,TOLIMA,FLANDES,TOLIMA,FLANDES,SIVIGILA - 2018 -18.8.0,7,1,1,1,BD-998.xlsx,raw
998,2025-07-05,27,2025,7326871071,00,73268,1100303768,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,,,,5,,4,1,5,0,0,5,73,268,ESPINAL,,,0,07/07/2025,,9004864391,ESCUELA DE POLICIA GABRIEL GONZALEZ,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,5,1,0,1,BD-998.xlsx,raw
998,2025-07-12,28,2025,7300102875,02,73001,1100304510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,001,9999999,,,0,12/07/2025,,900219120,VIVA 1A IPS SEDE ESPECIALISTAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-07-12,28,2025,7352001095,01,73520,1100304775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,520,BARRIO CENTRO,,,0,12/07/2025,,8090042809,HOSPITAL RICARDO ACOSTA,TOLIMA,PALOCABILDO,TOLIMA,PALOCABILDO,,1,0,0,0,BD-998.xlsx,raw
998,2025-07-12,28,2025,7300100855,01,73001,1100304994,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,3,,0,3,3,0,0,3,73,001,9999999999999,,,0,13/07/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,1,0,1,BD-998.xlsx,raw
998,2025-08-23,34,2025,7344301021,01,73443,1100330491,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,,,,4,,3,1,4,0,0,4,73,443,SIN INFORMACION,,,0,25/08/2025,,8907060673,HOSPITAL SAN JOSE ESE,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,4,0,1,0,BD-998.xlsx,raw
998,2025-08-23,34,2025,7367800911,01,73678,1100330991,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,3,,1,2,3,0,0,3,73,678,CENTRO,,,0,25/08/2025,,8090010862,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,TOLIMA,SAN LUIS,TOLIMA,SAN LUIS,,3,0,0,0,BD-998.xlsx,raw
998,2025-04-05,14,2025,7300101090,01,73001,1100247494,0,0,0,0,2,2,0,0,0,2,1,0,3,1,0,0,1,0,,,,12,,3,9,12,0,0,12,73,001,SIN INFORMACION,,,0,05/04/2025,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD CON EXT,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,12,0,2,0,BD-998.xlsx,raw
998,2025-04-05,14,2025,7304301056,01,73043,1100247635,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,043,,,,0,05/04/2025,,8001635101,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTAD,TOLIMA,ANZOATEGUI,TOLIMA,ANZOATEGUI,,2,0,0,0,BD-998.xlsx,raw
998,2025-04-05,14,2025,7346100891,01,73461,1100247875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,461,HOSPITAL,,,0,06/04/2025,,8090011591,HOSPITAL RAMON MARIA ARANA ESE,TOLIMA,MURILLO,TOLIMA,MURILLO,,1,0,0,0,BD-998.xlsx,raw
998,2025-04-05,14,2025,7300100826,01,73001,1100248244,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,3,,2,1,3,0,0,3,73,001,,,,0,07/04/2025,,8002098917,CLINICA ASOTRAUMA SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,0,0,0,BD-998.xlsx,raw
998,2025-04-05,14,2025,7344901045,01,73449,1100248802,2,9,6,0,2,2,2,1,0,1,0,1,1,2,0,0,1,0,,,,30,,13,17,30,0,0,30,73,449,SIN INFORMACION,,,0,07/04/2025,,890702369,ESE HOSPITAL PASTEUR MELGAR TOLIMA,TOLIMA,MELGAR,TOLIMA,MELGAR,,30,11,3,11,BD-998.xlsx,raw
998,2025-05-10,19,2025,7300100855,01,73001,1100269808,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,3,,1,2,3,0,0,3,73,001,99999999,,,0,12/05/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,1,1,1,BD-998.xlsx,raw
998,2025-05-10,19,2025,7367800911,02,73678,1100270636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,678,CENTRO,,,0,12/05/2025,,8090010862,CENTRO DE SALUD PAYANDE,TOLIMA,SAN LUIS,TOLIMA,SAN LUIS,,1,0,0,0,BD-998.xlsx,raw
998,2025-05-10,19,2025,7300100966,04,73001,1100271298,0,4,1,0,1,1,3,1,4,0,0,0,3,1,0,3,0,3,,,,25,,12,13,25,0,2,23,73,001,LA SAMARIA,,,0,12/05/2025,,8002541326,MEDICADIZ SAS SEDE SAMARIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,SIVIGILA - 2018 -18.7.0,25,4,7,4,BD-998.xlsx,raw
998,2025-05-10,19,2025,7334903420,01,73349,1100271807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,1,,1,0,1,0,1,0,73,349,9999999,,,0,12/05/2025,,9017732373,MAS SALUT SAS,TOLIMA,HONDA,TOLIMA,HONDA,,1,0,0,0,BD-998.xlsx,raw
998,2025-05-16,20,2025,7300162100,99,73001,1100272231,0,0,0,0,0,1,1,2,2,1,2,1,2,1,1,1,1,0,,,,16,,11,5,16,0,0,16,73,001,PICALEÑA,,,0,16/05/2025,,800119348,COMPLEJO PENITENCIARIO IBAGUE-PICALEÑA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,SIVIGILA - 2018 -18.7.0,16,0,4,0,BD-998.xlsx,raw
998,2025-06-28,26,2025,7304301056,01,73043,1100298030,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,043,,,,0,28/06/2025,,8001635101,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTAD,TOLIMA,ANZOATEGUI,TOLIMA,ANZOATEGUI,SIVIGILA - 2018 -18.8.0,2,0,0,0,BD-998.xlsx,raw
998,2025-06-28,26,2025,7335200795,01,73352,1100298689,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,0,0,0,,,,8,,3,5,8,0,0,8,73,352,99999999,,,0,29/06/2025,,8907021903,HOSPITAL SUMAPAZ ESE,TOLIMA,ICONONZO,TOLIMA,ICONONZO,,8,0,1,0,BD-998.xlsx,raw
998,2025-06-28,26,2025,7341100687,01,73411,1100299393,0,2,3,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,,,,12,,5,7,12,0,0,12,73,411,HRAJS,,,0,30/06/2025,,8907017187,HOSPITAL REGIONAL DEL LIBANO ESE,TOLIMA,LIBANO,TOLIMA,LIBANO,,12,2,3,2,BD-998.xlsx,raw
998,2025-06-28,26,2025,7316800905,01,73168,1100299777,0,1,0,0,1,1,3,3,2,0,0,0,0,0,1,0,0,3,,,,15,,9,6,15,0,2,13,73,168,SAN JUAN BAUTISTA ,,,7,01/07/2025,,8907014594,HOSPITAL SAN JUAN BAUTISTA ESE,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,15,1,4,1,BD-998.xlsx,raw
998,2025-06-28,26,2025,7367800911,01,73678,1100299946,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,,,,6,,1,5,6,0,1,5,73,678,CENTRO,,,0,01/07/2025,,8090010862,HOSPITAL SERAFIN MONTAÑA CUELLAR ESE,TOLIMA,SAN LUIS,TOLIMA,SAN LUIS,,6,0,1,0,BD-998.xlsx,raw
998,2025-08-22,34,2025,7300101050,01,73001,1100328141,0,0,0,0,0,4,0,1,1,1,1,1,0,1,0,0,0,0,,,,10,,3,7,10,0,0,10,73,001,CENTRO,,,0,22/08/2025,,890703630707,SOCIEDAD MÉDICOQUIRÚRGICA DEL TOLIMA SOCIEDAD ANÓN,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,10,0,1,0,BD-998.xlsx,raw
998,2025-08-23,34,2025,7306700818,01,73067,1100328829,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,3,,2,1,3,0,0,3,73,067,BARRIO CENTRO,,,0,23/08/2025,,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES,TOLIMA,ATACO,TOLIMA,ATACO,,3,1,0,1,BD-998.xlsx,raw
998,2025-01-11,2,2025,7328301040,01,73283,1100206021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,283,HSVP,,,0,14/01/2025,,8907009014,HOSPITAL SAN VICENTE DE PAUL,TOLIMA,FRESNO,TOLIMA,FRESNO,,2,1,0,1,BD-998.xlsx,raw
998,2025-01-18,3,2025,7348300855,04,73483,1100206403,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,5,,2,3,5,0,0,5,73,483,IPS THE WALA NARTAGAIMA ,,,0,21/01/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA NATAGAIMA,TOLIMA,NATAGAIMA,TOLIMA,NATAGAIMA,,5,1,1,1,BD-998.xlsx,raw
998,2025-01-18,3,2025,7300100771,71,73001,,0,2,0,1,0,2,0,4,2,0,3,0,0,0,0,0,0,1,,,,15,,4,11,15,0,0,15,73,001,USIESE,,,0,21/01/2025,SIVIGILA - 2018 -18.7.0,8090035902,UNIDAD DE SALUD SEDE PICALEÑA ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,15,2,1,2,BD-998.xlsx,raw
998,2025-01-18,3,2025,7331900990,01,73319,407,1,6,0,5,1,3,2,2,2,1,0,1,1,1,1,0,0,0,,,,27,,15,12,27,0,0,27,73,319,9999999 SIN INFORMACION,,,0,21/01/2025,SIVIGILA - 2018 -18.8.0,8907017155,HOSPITAL SAN ANTONIO ESE,TOLIMA,GUAMO,TOLIMA,GUAMO,,27,7,2,7,BD-998.xlsx,raw
